Area Code,Item,Element,Year,Unit,Value
5000,"Abaca, manila hemp, raw",Area harvested,1961,ha,187036.0
5000,"Abaca, manila hemp, raw",Area harvested,1962,ha,186221.0
5000,"Abaca, manila hemp, raw",Area harvested,1963,ha,215633.0
5000,"Abaca, manila hemp, raw",Area harvested,1964,ha,204074.0
5000,"Abaca, manila hemp, raw",Area harvested,1965,ha,202879.0
5000,"Abaca, manila hemp, raw",Area harvested,1966,ha,203848.0
5000,"Abaca, manila hemp, raw",Area harvested,1967,ha,191873.0
5000,"Abaca, manila hemp, raw",Area harvested,1968,ha,175674.0
5000,"Abaca, manila hemp, raw",Area harvested,1969,ha,178810.0
5000,"Abaca, manila hemp, raw",Area harvested,1970,ha,177202.0
5000,"Abaca, manila hemp, raw",Area harvested,1971,ha,159782.0
5000,"Abaca, manila hemp, raw",Area harvested,1972,ha,150902.0
5000,"Abaca, manila hemp, raw",Area harvested,1973,ha,172225.0
5000,"Abaca, manila hemp, raw",Area harvested,1974,ha,179730.0
5000,"Abaca, manila hemp, raw",Area harvested,1975,ha,190157.0
5000,"Abaca, manila hemp, raw",Area harvested,1976,ha,257118.0
5000,"Abaca, manila hemp, raw",Area harvested,1977,ha,265717.0
5000,"Abaca, manila hemp, raw",Area harvested,1978,ha,260890.0
5000,"Abaca, manila hemp, raw",Area harvested,1979,ha,251780.0
5000,"Abaca, manila hemp, raw",Area harvested,1980,ha,252557.0
5000,"Abaca, manila hemp, raw",Area harvested,1981,ha,246654.0
5000,"Abaca, manila hemp, raw",Area harvested,1982,ha,221724.0
5000,"Abaca, manila hemp, raw",Area harvested,1983,ha,185124.0
5000,"Abaca, manila hemp, raw",Area harvested,1984,ha,194873.0
5000,"Abaca, manila hemp, raw",Area harvested,1985,ha,181197.0
5000,"Abaca, manila hemp, raw",Area harvested,1986,ha,131997.0
5000,"Abaca, manila hemp, raw",Area harvested,1987,ha,134562.0
5000,"Abaca, manila hemp, raw",Area harvested,1988,ha,129290.0
5000,"Abaca, manila hemp, raw",Area harvested,1989,ha,125440.0
5000,"Abaca, manila hemp, raw",Area harvested,1990,ha,123735.0
5000,"Abaca, manila hemp, raw",Area harvested,1991,ha,125246.0
5000,"Abaca, manila hemp, raw",Area harvested,1992,ha,123188.0
5000,"Abaca, manila hemp, raw",Area harvested,1993,ha,122510.0
5000,"Abaca, manila hemp, raw",Area harvested,1994,ha,121094.0
5000,"Abaca, manila hemp, raw",Area harvested,1995,ha,123717.0
5000,"Abaca, manila hemp, raw",Area harvested,1996,ha,135228.0
5000,"Abaca, manila hemp, raw",Area harvested,1997,ha,132415.0
5000,"Abaca, manila hemp, raw",Area harvested,1998,ha,126259.0
5000,"Abaca, manila hemp, raw",Area harvested,1999,ha,131428.0
5000,"Abaca, manila hemp, raw",Area harvested,2000,ha,124329.0
5000,"Abaca, manila hemp, raw",Area harvested,2001,ha,127661.0
5000,"Abaca, manila hemp, raw",Area harvested,2002,ha,142946.0
5000,"Abaca, manila hemp, raw",Area harvested,2003,ha,144484.0
5000,"Abaca, manila hemp, raw",Area harvested,2004,ha,153979.0
5000,"Abaca, manila hemp, raw",Area harvested,2005,ha,161932.0
5000,"Abaca, manila hemp, raw",Area harvested,2006,ha,162409.0
5000,"Abaca, manila hemp, raw",Area harvested,2007,ha,162540.0
5000,"Abaca, manila hemp, raw",Area harvested,2008,ha,164747.0
5000,"Abaca, manila hemp, raw",Area harvested,2009,ha,162399.0
5000,"Abaca, manila hemp, raw",Area harvested,2010,ha,162969.0
5000,"Abaca, manila hemp, raw",Area harvested,2011,ha,168123.0
5000,"Abaca, manila hemp, raw",Area harvested,2012,ha,167903.0
5000,"Abaca, manila hemp, raw",Area harvested,2013,ha,168647.0
5000,"Abaca, manila hemp, raw",Area harvested,2014,ha,165418.0
5000,"Abaca, manila hemp, raw",Area harvested,2015,ha,165195.0
5000,"Abaca, manila hemp, raw",Area harvested,2016,ha,165927.0
5000,"Abaca, manila hemp, raw",Area harvested,2017,ha,164279.0
5000,"Abaca, manila hemp, raw",Area harvested,2018,ha,164718.0
5000,"Abaca, manila hemp, raw",Area harvested,2019,ha,165610.0
5000,"Abaca, manila hemp, raw",Area harvested,2020,ha,164867.0
5000,"Abaca, manila hemp, raw",Area harvested,2021,ha,164246.0
5000,"Abaca, manila hemp, raw",Area harvested,2022,ha,161366.0
5000,"Abaca, manila hemp, raw",Area harvested,2023,ha,162027.0
5000,"Abaca, manila hemp, raw",Area harvested,2024,ha,166345.0
5000,"Abaca, manila hemp, raw",Yield,1961,kg/ha,520.4
5000,"Abaca, manila hemp, raw",Yield,1962,kg/ha,603.3
5000,"Abaca, manila hemp, raw",Yield,1963,kg/ha,650.5
5000,"Abaca, manila hemp, raw",Yield,1964,kg/ha,607.5
5000,"Abaca, manila hemp, raw",Yield,1965,kg/ha,556.1
5000,"Abaca, manila hemp, raw",Yield,1966,kg/ha,699.4
5000,"Abaca, manila hemp, raw",Yield,1967,kg/ha,651.7
5000,"Abaca, manila hemp, raw",Yield,1968,kg/ha,635.1
5000,"Abaca, manila hemp, raw",Yield,1969,kg/ha,636.4
5000,"Abaca, manila hemp, raw",Yield,1970,kg/ha,724.7
5000,"Abaca, manila hemp, raw",Yield,1971,kg/ha,698.2
5000,"Abaca, manila hemp, raw",Yield,1972,kg/ha,776.9
5000,"Abaca, manila hemp, raw",Yield,1973,kg/ha,744.6
5000,"Abaca, manila hemp, raw",Yield,1974,kg/ha,764.1
5000,"Abaca, manila hemp, raw",Yield,1975,kg/ha,766.0
5000,"Abaca, manila hemp, raw",Yield,1976,kg/ha,602.3
5000,"Abaca, manila hemp, raw",Yield,1977,kg/ha,635.3
5000,"Abaca, manila hemp, raw",Yield,1978,kg/ha,544.8
5000,"Abaca, manila hemp, raw",Yield,1979,kg/ha,638.4
5000,"Abaca, manila hemp, raw",Yield,1980,kg/ha,673.0
5000,"Abaca, manila hemp, raw",Yield,1981,kg/ha,564.9
5000,"Abaca, manila hemp, raw",Yield,1982,kg/ha,580.4
5000,"Abaca, manila hemp, raw",Yield,1983,kg/ha,533.8
5000,"Abaca, manila hemp, raw",Yield,1984,kg/ha,560.7
5000,"Abaca, manila hemp, raw",Yield,1985,kg/ha,518.8
5000,"Abaca, manila hemp, raw",Yield,1986,kg/ha,699.4
5000,"Abaca, manila hemp, raw",Yield,1987,kg/ha,742.4
5000,"Abaca, manila hemp, raw",Yield,1988,kg/ha,836.3
5000,"Abaca, manila hemp, raw",Yield,1989,kg/ha,653.3
5000,"Abaca, manila hemp, raw",Yield,1990,kg/ha,635.1
5000,"Abaca, manila hemp, raw",Yield,1991,kg/ha,659.2
5000,"Abaca, manila hemp, raw",Yield,1992,kg/ha,693.2
5000,"Abaca, manila hemp, raw",Yield,1993,kg/ha,667.9
5000,"Abaca, manila hemp, raw",Yield,1994,kg/ha,695.9
5000,"Abaca, manila hemp, raw",Yield,1995,kg/ha,687.9
5000,"Abaca, manila hemp, raw",Yield,1996,kg/ha,698.9
5000,"Abaca, manila hemp, raw",Yield,1997,kg/ha,700.2
5000,"Abaca, manila hemp, raw",Yield,1998,kg/ha,772.0
5000,"Abaca, manila hemp, raw",Yield,1999,kg/ha,759.8
5000,"Abaca, manila hemp, raw",Yield,2000,kg/ha,769.4
5000,"Abaca, manila hemp, raw",Yield,2001,kg/ha,783.7
5000,"Abaca, manila hemp, raw",Yield,2002,kg/ha,638.0
5000,"Abaca, manila hemp, raw",Yield,2003,kg/ha,691.6
5000,"Abaca, manila hemp, raw",Yield,2004,kg/ha,696.7
5000,"Abaca, manila hemp, raw",Yield,2005,kg/ha,650.3
5000,"Abaca, manila hemp, raw",Yield,2006,kg/ha,615.3
5000,"Abaca, manila hemp, raw",Yield,2007,kg/ha,618.3
5000,"Abaca, manila hemp, raw",Yield,2008,kg/ha,621.5
5000,"Abaca, manila hemp, raw",Yield,2009,kg/ha,616.5
5000,"Abaca, manila hemp, raw",Yield,2010,kg/ha,623.7
5000,"Abaca, manila hemp, raw",Yield,2011,kg/ha,622.6
5000,"Abaca, manila hemp, raw",Yield,2012,kg/ha,624.1
5000,"Abaca, manila hemp, raw",Yield,2013,kg/ha,605.2
5000,"Abaca, manila hemp, raw",Yield,2014,kg/ha,643.4
5000,"Abaca, manila hemp, raw",Yield,2015,kg/ha,665.1
5000,"Abaca, manila hemp, raw",Yield,2016,kg/ha,664.5
5000,"Abaca, manila hemp, raw",Yield,2017,kg/ha,661.3
5000,"Abaca, manila hemp, raw",Yield,2018,kg/ha,672.7
5000,"Abaca, manila hemp, raw",Yield,2019,kg/ha,682.7
5000,"Abaca, manila hemp, raw",Yield,2020,kg/ha,672.6
5000,"Abaca, manila hemp, raw",Yield,2021,kg/ha,623.5
5000,"Abaca, manila hemp, raw",Yield,2022,kg/ha,669.7
5000,"Abaca, manila hemp, raw",Yield,2023,kg/ha,661.2
5000,"Abaca, manila hemp, raw",Yield,2024,kg/ha,652.6
5000,"Abaca, manila hemp, raw",Production,1961,t,97340.0
5000,"Abaca, manila hemp, raw",Production,1962,t,112345.0
5000,"Abaca, manila hemp, raw",Production,1963,t,140265.0
5000,"Abaca, manila hemp, raw",Production,1964,t,123970.0
5000,"Abaca, manila hemp, raw",Production,1965,t,112814.0
5000,"Abaca, manila hemp, raw",Production,1966,t,142581.0
5000,"Abaca, manila hemp, raw",Production,1967,t,125049.0
5000,"Abaca, manila hemp, raw",Production,1968,t,111569.0
5000,"Abaca, manila hemp, raw",Production,1969,t,113801.0
5000,"Abaca, manila hemp, raw",Production,1970,t,128423.0
5000,"Abaca, manila hemp, raw",Production,1971,t,111561.0
5000,"Abaca, manila hemp, raw",Production,1972,t,117229.0
5000,"Abaca, manila hemp, raw",Production,1973,t,128233.0
5000,"Abaca, manila hemp, raw",Production,1974,t,137328.0
5000,"Abaca, manila hemp, raw",Production,1975,t,145656.0
5000,"Abaca, manila hemp, raw",Production,1976,t,154869.0
5000,"Abaca, manila hemp, raw",Production,1977,t,168809.0
5000,"Abaca, manila hemp, raw",Production,1978,t,142122.0
5000,"Abaca, manila hemp, raw",Production,1979,t,160746.0
5000,"Abaca, manila hemp, raw",Production,1980,t,169966.0
5000,"Abaca, manila hemp, raw",Production,1981,t,139339.0
5000,"Abaca, manila hemp, raw",Production,1982,t,128697.0
5000,"Abaca, manila hemp, raw",Production,1983,t,98822.0
5000,"Abaca, manila hemp, raw",Production,1984,t,109262.0
5000,"Abaca, manila hemp, raw",Production,1985,t,94006.0
5000,"Abaca, manila hemp, raw",Production,1986,t,92314.0
5000,"Abaca, manila hemp, raw",Production,1987,t,99901.0
5000,"Abaca, manila hemp, raw",Production,1988,t,108129.0
5000,"Abaca, manila hemp, raw",Production,1989,t,81955.0
5000,"Abaca, manila hemp, raw",Production,1990,t,78590.0
5000,"Abaca, manila hemp, raw",Production,1991,t,82566.86
5000,"Abaca, manila hemp, raw",Production,1992,t,85395.98
5000,"Abaca, manila hemp, raw",Production,1993,t,81828.0
5000,"Abaca, manila hemp, raw",Production,1994,t,84270.63
5000,"Abaca, manila hemp, raw",Production,1995,t,85100.01
5000,"Abaca, manila hemp, raw",Production,1996,t,94509.46
5000,"Abaca, manila hemp, raw",Production,1997,t,92722.1
5000,"Abaca, manila hemp, raw",Production,1998,t,97470.88
5000,"Abaca, manila hemp, raw",Production,1999,t,99854.98
5000,"Abaca, manila hemp, raw",Production,2000,t,95655.33
5000,"Abaca, manila hemp, raw",Production,2001,t,100048.39
5000,"Abaca, manila hemp, raw",Production,2002,t,91196.98
5000,"Abaca, manila hemp, raw",Production,2003,t,99922.37
5000,"Abaca, manila hemp, raw",Production,2004,t,107279.49
5000,"Abaca, manila hemp, raw",Production,2005,t,105310.82
5000,"Abaca, manila hemp, raw",Production,2006,t,99927.71
5000,"Abaca, manila hemp, raw",Production,2007,t,100502.54
5000,"Abaca, manila hemp, raw",Production,2008,t,102395.86
5000,"Abaca, manila hemp, raw",Production,2009,t,100117.42
5000,"Abaca, manila hemp, raw",Production,2010,t,101642.79
5000,"Abaca, manila hemp, raw",Production,2011,t,104666.09
5000,"Abaca, manila hemp, raw",Production,2012,t,104783.93
5000,"Abaca, manila hemp, raw",Production,2013,t,102062.1
5000,"Abaca, manila hemp, raw",Production,2014,t,106432.67
5000,"Abaca, manila hemp, raw",Production,2015,t,109874.78
5000,"Abaca, manila hemp, raw",Production,2016,t,110251.87
5000,"Abaca, manila hemp, raw",Production,2017,t,108631.06
5000,"Abaca, manila hemp, raw",Production,2018,t,110801.8
5000,"Abaca, manila hemp, raw",Production,2019,t,113057.53
5000,"Abaca, manila hemp, raw",Production,2020,t,110896.77
5000,"Abaca, manila hemp, raw",Production,2021,t,102405.99
5000,"Abaca, manila hemp, raw",Production,2022,t,108074.9
5000,"Abaca, manila hemp, raw",Production,2023,t,107128.96
5000,"Abaca, manila hemp, raw",Production,2024,t,108560.75
5000,"Agave fibres, raw, n.e.c.",Area harvested,1961,ha,32100.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1962,ha,32990.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1963,ha,34110.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1964,ha,33620.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1965,ha,34320.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1966,ha,35010.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1967,ha,36140.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1968,ha,36950.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1969,ha,36951.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1970,ha,38010.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1971,ha,39105.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1972,ha,41005.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1973,ha,42730.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1974,ha,44737.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1975,ha,59064.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1976,ha,53444.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1977,ha,53636.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1978,ha,53191.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1979,ha,53879.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1980,ha,55510.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1981,ha,54105.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1982,ha,57118.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1983,ha,57841.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1984,ha,49833.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1985,ha,48143.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1986,ha,50510.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1987,ha,54285.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1988,ha,54699.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1989,ha,62121.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1990,ha,55943.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1991,ha,70822.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1992,ha,61851.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1993,ha,67060.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1994,ha,67307.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1995,ha,54786.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1996,ha,63441.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1997,ha,61228.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1998,ha,59200.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,1999,ha,57333.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2000,ha,58653.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2001,ha,56868.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2002,ha,57875.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2003,ha,57349.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2004,ha,57380.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2005,ha,57552.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2006,ha,56706.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2007,ha,56339.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2008,ha,56441.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2009,ha,56543.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2010,ha,56321.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2011,ha,56434.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2012,ha,54840.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2013,ha,54880.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2014,ha,57263.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2015,ha,58569.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2016,ha,57500.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2017,ha,57698.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2018,ha,57601.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2019,ha,57446.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2020,ha,57877.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2021,ha,58590.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2022,ha,58745.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2023,ha,58420.0
5000,"Agave fibres, raw, n.e.c.",Area harvested,2024,ha,58560.0
5000,"Agave fibres, raw, n.e.c.",Yield,1961,kg/ha,1077.9
5000,"Agave fibres, raw, n.e.c.",Yield,1962,kg/ha,998.8
5000,"Agave fibres, raw, n.e.c.",Yield,1963,kg/ha,1026.1
5000,"Agave fibres, raw, n.e.c.",Yield,1964,kg/ha,1044.7
5000,"Agave fibres, raw, n.e.c.",Yield,1965,kg/ha,1040.8
5000,"Agave fibres, raw, n.e.c.",Yield,1966,kg/ha,1044.3
5000,"Agave fibres, raw, n.e.c.",Yield,1967,kg/ha,1066.6
5000,"Agave fibres, raw, n.e.c.",Yield,1968,kg/ha,1073.0
5000,"Agave fibres, raw, n.e.c.",Yield,1969,kg/ha,1067.3
5000,"Agave fibres, raw, n.e.c.",Yield,1970,kg/ha,1070.8
5000,"Agave fibres, raw, n.e.c.",Yield,1971,kg/ha,1069.7
5000,"Agave fibres, raw, n.e.c.",Yield,1972,kg/ha,1101.8
5000,"Agave fibres, raw, n.e.c.",Yield,1973,kg/ha,1147.2
5000,"Agave fibres, raw, n.e.c.",Yield,1974,kg/ha,1184.7
5000,"Agave fibres, raw, n.e.c.",Yield,1975,kg/ha,1180.6
5000,"Agave fibres, raw, n.e.c.",Yield,1976,kg/ha,1174.9
5000,"Agave fibres, raw, n.e.c.",Yield,1977,kg/ha,1218.3
5000,"Agave fibres, raw, n.e.c.",Yield,1978,kg/ha,1172.5
5000,"Agave fibres, raw, n.e.c.",Yield,1979,kg/ha,1168.4
5000,"Agave fibres, raw, n.e.c.",Yield,1980,kg/ha,1255.3
5000,"Agave fibres, raw, n.e.c.",Yield,1981,kg/ha,1168.3
5000,"Agave fibres, raw, n.e.c.",Yield,1982,kg/ha,1145.3
5000,"Agave fibres, raw, n.e.c.",Yield,1983,kg/ha,1125.4
5000,"Agave fibres, raw, n.e.c.",Yield,1984,kg/ha,1135.2
5000,"Agave fibres, raw, n.e.c.",Yield,1985,kg/ha,1145.0
5000,"Agave fibres, raw, n.e.c.",Yield,1986,kg/ha,1125.4
5000,"Agave fibres, raw, n.e.c.",Yield,1987,kg/ha,1083.4
5000,"Agave fibres, raw, n.e.c.",Yield,1988,kg/ha,1065.0
5000,"Agave fibres, raw, n.e.c.",Yield,1989,kg/ha,1052.9
5000,"Agave fibres, raw, n.e.c.",Yield,1990,kg/ha,1052.9
5000,"Agave fibres, raw, n.e.c.",Yield,1991,kg/ha,1107.7
5000,"Agave fibres, raw, n.e.c.",Yield,1992,kg/ha,955.3
5000,"Agave fibres, raw, n.e.c.",Yield,1993,kg/ha,967.3
5000,"Agave fibres, raw, n.e.c.",Yield,1994,kg/ha,962.6
5000,"Agave fibres, raw, n.e.c.",Yield,1995,kg/ha,1039.8
5000,"Agave fibres, raw, n.e.c.",Yield,1996,kg/ha,1045.4
5000,"Agave fibres, raw, n.e.c.",Yield,1997,kg/ha,1118.0
5000,"Agave fibres, raw, n.e.c.",Yield,1998,kg/ha,928.6
5000,"Agave fibres, raw, n.e.c.",Yield,1999,kg/ha,899.9
5000,"Agave fibres, raw, n.e.c.",Yield,2000,kg/ha,855.3
5000,"Agave fibres, raw, n.e.c.",Yield,2001,kg/ha,855.8
5000,"Agave fibres, raw, n.e.c.",Yield,2002,kg/ha,861.4
5000,"Agave fibres, raw, n.e.c.",Yield,2003,kg/ha,872.9
5000,"Agave fibres, raw, n.e.c.",Yield,2004,kg/ha,928.9
5000,"Agave fibres, raw, n.e.c.",Yield,2005,kg/ha,903.2
5000,"Agave fibres, raw, n.e.c.",Yield,2006,kg/ha,862.6
5000,"Agave fibres, raw, n.e.c.",Yield,2007,kg/ha,856.0
5000,"Agave fibres, raw, n.e.c.",Yield,2008,kg/ha,830.4
5000,"Agave fibres, raw, n.e.c.",Yield,2009,kg/ha,810.8
5000,"Agave fibres, raw, n.e.c.",Yield,2010,kg/ha,793.7
5000,"Agave fibres, raw, n.e.c.",Yield,2011,kg/ha,775.3
5000,"Agave fibres, raw, n.e.c.",Yield,2012,kg/ha,747.0
5000,"Agave fibres, raw, n.e.c.",Yield,2013,kg/ha,755.6
5000,"Agave fibres, raw, n.e.c.",Yield,2014,kg/ha,726.3
5000,"Agave fibres, raw, n.e.c.",Yield,2015,kg/ha,696.6
5000,"Agave fibres, raw, n.e.c.",Yield,2016,kg/ha,704.7
5000,"Agave fibres, raw, n.e.c.",Yield,2017,kg/ha,693.0
5000,"Agave fibres, raw, n.e.c.",Yield,2018,kg/ha,702.7
5000,"Agave fibres, raw, n.e.c.",Yield,2019,kg/ha,689.2
5000,"Agave fibres, raw, n.e.c.",Yield,2020,kg/ha,688.8
5000,"Agave fibres, raw, n.e.c.",Yield,2021,kg/ha,684.7
5000,"Agave fibres, raw, n.e.c.",Yield,2022,kg/ha,680.4
5000,"Agave fibres, raw, n.e.c.",Yield,2023,kg/ha,686.0
5000,"Agave fibres, raw, n.e.c.",Yield,2024,kg/ha,684.7
5000,"Agave fibres, raw, n.e.c.",Production,1961,t,34600.0
5000,"Agave fibres, raw, n.e.c.",Production,1962,t,32950.0
5000,"Agave fibres, raw, n.e.c.",Production,1963,t,35000.0
5000,"Agave fibres, raw, n.e.c.",Production,1964,t,35124.0
5000,"Agave fibres, raw, n.e.c.",Production,1965,t,35721.0
5000,"Agave fibres, raw, n.e.c.",Production,1966,t,36562.0
5000,"Agave fibres, raw, n.e.c.",Production,1967,t,38548.0
5000,"Agave fibres, raw, n.e.c.",Production,1968,t,39648.0
5000,"Agave fibres, raw, n.e.c.",Production,1969,t,39436.0
5000,"Agave fibres, raw, n.e.c.",Production,1970,t,40703.0
5000,"Agave fibres, raw, n.e.c.",Production,1971,t,41831.0
5000,"Agave fibres, raw, n.e.c.",Production,1972,t,45181.0
5000,"Agave fibres, raw, n.e.c.",Production,1973,t,49018.0
5000,"Agave fibres, raw, n.e.c.",Production,1974,t,53000.0
5000,"Agave fibres, raw, n.e.c.",Production,1975,t,69731.0
5000,"Agave fibres, raw, n.e.c.",Production,1976,t,62790.0
5000,"Agave fibres, raw, n.e.c.",Production,1977,t,65344.0
5000,"Agave fibres, raw, n.e.c.",Production,1978,t,62365.0
5000,"Agave fibres, raw, n.e.c.",Production,1979,t,62951.0
5000,"Agave fibres, raw, n.e.c.",Production,1980,t,69684.0
5000,"Agave fibres, raw, n.e.c.",Production,1981,t,63213.0
5000,"Agave fibres, raw, n.e.c.",Production,1982,t,65416.0
5000,"Agave fibres, raw, n.e.c.",Production,1983,t,65092.0
5000,"Agave fibres, raw, n.e.c.",Production,1984,t,56571.0
5000,"Agave fibres, raw, n.e.c.",Production,1985,t,55123.0
5000,"Agave fibres, raw, n.e.c.",Production,1986,t,56844.0
5000,"Agave fibres, raw, n.e.c.",Production,1987,t,58814.0
5000,"Agave fibres, raw, n.e.c.",Production,1988,t,58253.0
5000,"Agave fibres, raw, n.e.c.",Production,1989,t,65407.0
5000,"Agave fibres, raw, n.e.c.",Production,1990,t,58904.0
5000,"Agave fibres, raw, n.e.c.",Production,1991,t,78452.47
5000,"Agave fibres, raw, n.e.c.",Production,1992,t,59082.98
5000,"Agave fibres, raw, n.e.c.",Production,1993,t,64868.44
5000,"Agave fibres, raw, n.e.c.",Production,1994,t,64786.81
5000,"Agave fibres, raw, n.e.c.",Production,1995,t,56965.18
5000,"Agave fibres, raw, n.e.c.",Production,1996,t,66320.53
5000,"Agave fibres, raw, n.e.c.",Production,1997,t,68453.52
5000,"Agave fibres, raw, n.e.c.",Production,1998,t,54970.49
5000,"Agave fibres, raw, n.e.c.",Production,1999,t,51594.72
5000,"Agave fibres, raw, n.e.c.",Production,2000,t,50163.2
5000,"Agave fibres, raw, n.e.c.",Production,2001,t,48668.51
5000,"Agave fibres, raw, n.e.c.",Production,2002,t,49854.51
5000,"Agave fibres, raw, n.e.c.",Production,2003,t,50062.68
5000,"Agave fibres, raw, n.e.c.",Production,2004,t,53301.95
5000,"Agave fibres, raw, n.e.c.",Production,2005,t,51980.35
5000,"Agave fibres, raw, n.e.c.",Production,2006,t,48914.46
5000,"Agave fibres, raw, n.e.c.",Production,2007,t,48225.26
5000,"Agave fibres, raw, n.e.c.",Production,2008,t,46866.91
5000,"Agave fibres, raw, n.e.c.",Production,2009,t,45847.37
5000,"Agave fibres, raw, n.e.c.",Production,2010,t,44703.26
5000,"Agave fibres, raw, n.e.c.",Production,2011,t,43753.07
5000,"Agave fibres, raw, n.e.c.",Production,2012,t,40965.0
5000,"Agave fibres, raw, n.e.c.",Production,2013,t,41465.0
5000,"Agave fibres, raw, n.e.c.",Production,2014,t,41587.63
5000,"Agave fibres, raw, n.e.c.",Production,2015,t,40796.56
5000,"Agave fibres, raw, n.e.c.",Production,2016,t,40518.97
5000,"Agave fibres, raw, n.e.c.",Production,2017,t,39984.83
5000,"Agave fibres, raw, n.e.c.",Production,2018,t,40476.62
5000,"Agave fibres, raw, n.e.c.",Production,2019,t,39590.24
5000,"Agave fibres, raw, n.e.c.",Production,2020,t,39868.12
5000,"Agave fibres, raw, n.e.c.",Production,2021,t,40118.46
5000,"Agave fibres, raw, n.e.c.",Production,2022,t,39972.23
5000,"Agave fibres, raw, n.e.c.",Production,2023,t,40074.35
5000,"Agave fibres, raw, n.e.c.",Production,2024,t,40094.46
5000,"Almonds, in shell",Area harvested,1961,ha,734703.0
5000,"Almonds, in shell",Area harvested,1962,ha,753026.0
5000,"Almonds, in shell",Area harvested,1963,ha,738654.0
5000,"Almonds, in shell",Area harvested,1964,ha,781827.0
5000,"Almonds, in shell",Area harvested,1965,ha,789828.0
5000,"Almonds, in shell",Area harvested,1966,ha,799071.0
5000,"Almonds, in shell",Area harvested,1967,ha,776295.0
5000,"Almonds, in shell",Area harvested,1968,ha,860649.0
5000,"Almonds, in shell",Area harvested,1969,ha,771639.0
5000,"Almonds, in shell",Area harvested,1970,ha,917991.0
5000,"Almonds, in shell",Area harvested,1971,ha,913680.0
5000,"Almonds, in shell",Area harvested,1972,ha,965564.0
5000,"Almonds, in shell",Area harvested,1973,ha,1019631.0
5000,"Almonds, in shell",Area harvested,1974,ha,1071585.0
